Date,IBOVESPA (BRAZIL),IPC (MEXICO),MERVAL (ARGENTINA),AEX (NETHERLANDS),ATHEX COMPOSITE (GREECE),BEL-20 (BELGIUM),BET INDEX (ROMANIA),BUX (HUNGARY),CAC 40 (FRANCE),DAX (GERMANY),FTSE MIB (ITALY),OMX HELSINKI INDEX (FINLAND),IBEX INDEX (SPAIN),OMX ICELAND (ICELAND),OMX RIGA INDEX (LATVIA),OMX S30 (SWEDEN),OMX TALLINN INDEX (ESTONIA),OMX VILNIUS INDEX (LITHUANIA),OSE ALL SHARE INDEX (NORWAY),PSI 20 INDEX (PORTUGAL),PX INDEX (CZECH),SAX INDEX (SLOVAKIA),SWISS MARKET INDEX (SWITZERLAND),SOFIX INDEX (BULGARIA),UK 100 CFD (UK),UX INDEX (UKRAINE),XU 100 (TURKEY),ALL ORDINARIES (AUSTRALIA),HSI (HONG KONG),JAKARTA COMPOSITE INDEX (INDONESIA),KLSE (MALAYSIA),KOSPI INDEX (SOUTH KOREA),NIKKEI 225 (JAPAN),NZX 50 (NEW ZEALAND),PSEI (PHILIPPINE),SET INDEX (THAILAND),SCI (CHINA),SENSEX 30 INDEX (INDIA),STI (SINGAPORE),TAIEX INDEX (TAIWAN),ATX (AUSTRIA),MOEX INDEX (RUSSIA),SHENZHEN COMPONENT (CHINA),VN INDEX (VIETNAM),Karachi100 (PAKISTAN),CSE (SRI LANKA),COLCAP (COLOMBIA),S&P LIMA (PERU),IPSA (CHILE),BIRS (BOSNIA),ISEQ (IRELAND),WIG20 (POLAND),OMXC20 (DENMARK),CROBEX (CROATIA),BELEX15 (SERBIA),JTOPI (SOUTH AFRICA),NSX (NAMIBIA),MASI (MOROCCO),TUNINDEX (TUNISIA),LSE (ZAMBIA),S&P/TSX (CANADA),NASDAQ (USA),NYSE Composite (USA),AMSE (JORDAN),TASI (SAUDI ARABIA),QE GENERAL (QATAR),ADX (UNITED ARAB EMIRATES),TA35 (ISRAEL),BSE (BAHRAIN),MSM 30 (OMAN),EGX 30 (EGYPT)
4/12/2015,45360.76,42994.23,13070.63,446.93,607.56,3641.28,7019.25,23629.05,4714.79,10752.1,22021.36,8649.27,10078.7,1287.11,583.62,1485.32,904.24,487.77,653.88,5255.47,950.48,302.7,8802.89,435.36,6238.29,696.68,742.65,5201.47,22235.89,4508.45,1667.87,1974.4,19504.48,6094.82,6921.93,1333.57,3524.99,25638.11,2879.05,8398.6,2448.52002,1755.219971,12329.17969,582.96,32707.91,6869.56,1070.93,10246.78,3612.82,684.95,6753.02,1868.24,1006.39,1673.21,641.43,44347.44,896.2,9069.55,4952.49,5752.86,13358.77,5142.27,10408.9,2022.86,7261.4,10499.96,4198.87,1567.4,1226.87,5541.98,6837.42
7/12/2015,45222.7,42655.24,13070.63,448.46,608.85,3667.12,7101.28,23319.06,4756.41,10886.09,22037.17,8701.43,10042.4,1285.75,583.75,1494.52,908.16,486.27,654.31,5250.11,945.99,303.72,8825.28,435.26,6223.52,700.07,739.09,5205.94,22203.22,4521.39,1672,1963.67,19698.15,6064.43,6911.86,1333.57,3536.93,25530.11,2900.92,8371.82,2430.350098,1741.140015,12443.0498,575.34,32853.54,6858.63,1051.25,10184.8,3590,686.01,6847.8,1864.92,1016.53,1682.51,647.13,44898.68,904.7,9017.34,4942.41,5752.86,13042.83,5101.81,10304.5,2030.03,7166.73,10418.47,4209.69,1555.73,1220.04,5537.2,6777.81
8/12/2015,44443.26,42236.74,13070.63,441.61,581.9,3616.98,7068.27,23324.9,4681.86,10673.6,21538.04,8536.21,9837.1,1302.56,581.05,1454.99,903.1,485.61,644.96,5162.46,930.67,298.84,8701.2,434.67,6135.22,700.19,731.01,5157.98,21905.13,4464.18,1669.24,1949.04,19492.6,6035,6838.42,1306.98,3470.07,25310.33,2876.03,8343.86,2430.350098,1718.77002,12164.96973,584.85,32791.71,6849.09,1051.25,10184.8,3590,693.73,6756.2,1814.88,1002.59,1679.34,642.04,44151.26,901.2,9008.41,4928.3,5752.34,12922.47,5098.24,10198.4,2036.14,6991.44,10096.51,4110.26,1542.38,1207.27,5468.5,6608.01
9/12/2015,46108.03,42398.06,13302.89,440.85,559.79,3585.39,7047,23431.58,4637.45,10592.49,21500.88,8439.72,9835.5,1302.62,584.12,1440.94,901.53,483.47,650.31,5168.31,931.41,298.18,8624.95,433.47,6126.68,702.27,745.84,5129.86,21803.76,4464.18,1659.36,1948.24,19301.07,6053.55,6848.25,1297.82,3472.44,25036.05,2861.19,8170.15,2373.399902,1733.089966,12179.83008,574.54,33020.26,6841.55,1062.02,10175.97,3559.16,671.69,6713.96,1773.21,999.03,1680.02,632.19,44545.49,889.3,8910.13,4920.77,5760.25,12937.59,5022.86,10162.4,2047.02,7000.72,10018.84,4083.86,1544.41,1212.61,5502.87,6629.32
10/12/2015,45630.71,42447.77,13106.53,437.84,576.51,3577.98,7021.41,23477.19,4635.06,10598.93,21409.63,8528.28,9778.7,1299.87,582.08,1433.41,900.23,485.21,642.62,5172.14,931.45,295.1,8632.63,432.63,6088.05,704.57,723.54,5087.5,21704.61,4466.21,1648.65,1952.07,19046.55,6040.56,6820.6,1297.82,3455.5,25252.32,2848.46,8216.17,2387.75,1732.890015,12181.03027,572.5,33211.92,6823.91,1080.06,10079.29,3564.32,673.82,6684.81,1798.86,990.6,1673.3,627.11,44250.7,818.5,8874.88,4925.63,5764.2,13016.59,5045.17,10172,2059.79,6949,10014.82,4086.33,1533.22,1213.73,5451.21,6637.91
11/12/2015,45262.72,42000.63,12779.23,429.1,578.3,3538.54,6942.66,23125.86,4549.56,10340.06,21015.29,8305.25,9630.7,1308.09,582.74,1401.14,900.62,483.67,632.93,5086.23,922.71,295.26,8502.06,436.58,5952.78,694.89,702.8,5078.63,21464.05,4393.52,1640.14,1948.62,19230.48,6069.94,6735.01,1280.92,3434.58,25044.43,2834.63,8115.89,2339.860107,1720.310059,12134.01953,578.01,33048.51,6832.35,1074.88,10014.68,3533.07,673.82,6628.15,1757.37,965.74,1659.99,629.06,43558.35,774,8856.28,4937.31,5764.2,12789.95,4933.47,9976.6,2071.36,6764.6,9643.65,4000.71,1494.5,1212.21,5414.99,6395.2
14/12/2015,44747.31,41901.96,12337.32,420.66,590.26,3492.9,6880.69,23005.73,4473.07,10139.34,20506.56,8200.25,9428.5,1305.87,573.15,1389.26,890.25,481.65,622.72,5022.98,919.73,295.1,8375.31,434.95,5874.06,677.95,693.09,4981.87,21309.85,4374.19,1629.96,1927.82,18883.42,6035.25,6745.99,1267.61,3520.67,25150.35,2815.04,8083.32,2292.320068,1708.699951,12400.58984,579.42,32757.82,6803.08,1074.26,9876.16,3532.73,675.07,6589.96,1754.74,962.79,1653.09,631.22,43415.47,795.5,8865.63,4934.17,5764.2,12695.49,4952.23,9986.8,2080.13,6686.27,9742.78,4026.23,1487.36,1206.7,5403.67,6408.12
15/12/2015,44872.47,42905.2,12307.13,433.63,583.18,3582.18,6861.73,23073.63,4614.4,10450.38,21272.68,8408.27,9711.6,1297.63,574.53,1426.47,887.5,481.43,640.81,5150.1,928.99,295.1,8581.56,436.16,6017.79,688.03,721.57,4963.86,21274.37,4409.17,1622.84,1932.97,18565.9,6040.55,6701.35,1300.51,3510.35,25320.44,2815.52,8073.35,2352.429932,1742.459961,12495.25,582.28,32467.04,6820.77,1101.24,9898.88,3570.23,667.25,6656.32,1771.99,981.64,1656.34,632.25,43701.61,816,8796.65,4943.59,5752.34,12919.57,4995.36,10110.9,2087.06,6771.53,9789.8,4014.92,1509.86,1197.06,5365.61,6421
16/12/2015,45015.84,43429.72,12036.13,433.83,601.2,3615.45,6794.75,23693.38,4624.67,10469.26,21210.23,8470.98,9711,1299.54,572.15,1428.02,886.65,483.26,643.54,5213.69,930.13,295.09,8604.08,437.97,6061.19,680.29,728.32,5078.74,21701.21,4483.45,1634.13,1969.4,19049.91,6070.94,6807.72,1299.12,3516.19,25494.37,2840.92,8279.66,2388.899902,1754.709961,12511.03027,583.97,32714.6,6833.51,1129.78,9926.33,3619.54,665.65,6653.49,1803.68,986.41,1660.81,633.93,43701.61,816,8864.75,4933.59,5753.07,13166.08,5071.13,10267.8,2082.05,6866.8,9862.03,4065.14,1501.65,1197.06,5361.98,6488.51
17/12/2015,45261.48,43503.52,11938.33,438.97,622.23,3676.09,6805.8,23703.08,4677.54,10738.12,21523.1,8546.4,9878.5,1321.43,576.37,1438.32,889.67,482.36,638.69,5277.99,931.85,295.09,8656.3,440.78,6102.54,683.76,737.12,5150.59,21872.06,4555.96,1656.52,1977.96,19353.56,6088.33,6905.7,1310.34,3580,25803.78,2861.18,8285.87,2366.189941,1780.969971,12825.48047,586.47,33109.54,6859.99,1140.85,9874.43,3663.05,666.67,6751.34,1840.57,998.27,1658.96,638.51,44927.07,840.1,8846.45,4941.02,5719.47,13009.93,5002.55,10112.6,2083.13,7045.68,9912.92,4148.29,1519.08,1197.06,5359.3,6669.8
18/12/2015,43910.6,42936.63,11404.56,434.15,623.07,3648.77,6800.5,23666.29,4625.26,10608.19,21241.93,8430.84,9717.1,1317.05,582.41,1422.63,883.7,483.21,628.23,5310.66,926.71,295.09,8608.91,440.61,6052.42,670.67,724.6,5156.5,21755.56,4468.65,1643.9,1975.32,18986.8,6107.84,6867.07,1284.92,3578.96,25519.22,2852.84,8257.32,2356.860107,1719.160034,12830.25,578.85,32777.04,6884.69,1139.99,9675.68,3626.47,666.08,6747.99,1858.87,990.02,1657.62,635.72,43978.57,828.8,8860.92,4969.59,5719.47,13024.3,4923.08,9967.6,2090.54,6931.08,9912.92,4155.71,1495.67,1194.59,5354.97,6707.66
21/12/2015,43199.95,43160.61,11112.85,428.48,625.24,3614.23,6878.94,23745.86,4565.17,10497.77,21099.32,8405.48,9365.8,1310.09,579.13,1419.13,893.89,482.87,628.46,5234.34,928.41,297.53,8544.35,442.23,6034.84,660.1,733.28,5157.85,21791.68,4490.68,1629.09,1981.19,18916.02,6120.82,6910.34,1264.44,3642.47,25735.9,2845.55,8284.07,2343.5,1716.910034,13028.30957,577.73,32658.97,6881.75,1131.27,9641.45,3600.88,665.78,6712.73,1866.19,989.33,1656.75,624.93,44368.53,839.3,8864.25,4955.05,5715.96,13034.38,4968.92,10023,2086.83,6930.12,9906,4191.25,1498.94,1189.78,5404.25,6762.26
22/12/2015,43469.52,43328.72,11439.48,430.97,619.04,3614.72,6954.4,23455.91,4567.6,10488.75,21060.13,8403.4,9415.6,1310.15,577.08,1413.74,898.73,482.39,626.97,5259.23,929.83,293.08,8515.82,443.05,6083.1,664.9,731.02,5167.68,21830.02,4517.57,1643.26,1992.56,18886.7,6147.97,6966.18,1261.66,3651.77,25590.65,2852.97,8292.74,2365.040039,1723.349976,13139.12988,576.8,32641.09,6854.57,1128.73,9706.86,3608.04,665.55,6696.18,1873.78,979.95,1647.67,623.66,44900.59,855.1,8863.38,4969.15,5712.44,13082.86,5001.11,10112.4,2083.84,7046.97,10174.8,4209.15,1488.48,1189.53,5418.01,6769.08
23/12/2015,44014.93,43579.67,12040.85,443.72,619.96,3689.51,6988.66,23547.4,4674.53,10727.64,21456.36,8570.01,9641,1310.29,579.81,1446.69,897.05,483.02,644.39,5346.03,945.49,293.69,8705.74,448.08,6240.98,672.11,740.45,5193.55,22040.59,4522.65,1663.51,1999.22,18886.7,6195.34,7002.42,1274.5,3636.09,25850.3,2863.65,8315.7,2401.189941,1747.849976,13007.87012,575.46,32500.75,6858.64,1161.02,9867.81,3661.24,660.87,6774.53,1879.75,999.8,1655.77,622.42,45865.58,880.2,8893.1,4984.42,5712.44,13284.91,5045.93,10276.3,2088.34,6934.06,10217.19,4241.73,1498,1189.53,5419.32,6769.08
24/12/2015,44014.93,43528.27,12040.85,444.12,619.96,3691.71,6988.66,23547.4,4663.18,10727.64,21456.36,8570.01,9682.9,1310.29,579.81,1446.69,897.05,483.02,644.39,5349.5,945.49,293.69,8705.74,448.08,6254.64,676.4,740.5,5256.14,22138.13,4522.65,1663.51,1990.65,18789.69,6225.53,7002.42,1284.15,3612.49,25838.71,2877.62,8324.36,2401.189941,1742.709961,12932.37012,576.71,32500.75,6858.64,1154.77,9872.93,3655.26,661.28,6746.72,1879.75,999.8,1655.77,626.31,46355.04,888.7,8893.1,4984.42,5712.44,13309.8,5048.49,10258.5,2088.34,6941.75,10258.72,4241.73,1517.44,1198.23,5419.32,6812.65
25/12/2015,44014.93,43528.27,12040.85,444.12,619.96,3691.71,6988.66,23547.4,4663.18,10727.64,21456.36,8570.01,9682.9,1310.29,579.81,1446.69,897.05,483.02,644.39,5349.5,945.49,293.69,8705.74,448.08,6254.64,665.84,741.9,5256.14,22138.13,4522.65,1663.51,1990.65,18769.06,6225.53,7002.42,1282.93,3627.91,25838.71,2877.62,8363.28,2401.189941,1742.709961,12980.57031,579.32,32500.75,6858.64,1154.77,9872.93,3655.26,654.29,6746.72,1879.75,999.8,1655.77,623.01,46355.04,888.7,8893.1,4969.61,5712.44,13309.8,5048.49,10258.5,2085.5,6946,10302.8,4246.52,1533.85,1199.26,5435.96,6749.11
28/12/2015,43764.34,43396.16,11713.78,440.49,615.31,3688.4,7003.99,23600.03,4617.95,10653.91,21369.15,8513.14,9552.5,1299.29,582.81,1434.06,896.59,482.74,640.95,5295.09,950.21,293.19,8739.36,450.44,6254.64,666.7,742.43,5256.14,21919.62,4557.35,1670.73,1964.06,18873.35,6225.53,6983.61,1285.87,3533.78,26034.13,2875.32,8358.49,2395.469971,1731.199951,12686.33984,583.16,32674.04,6828.51,1152.22,9738.08,3655.4,661.23,6746.72,1876.33,1001.69,1675.88,624.66,46243.42,881.8,8856.06,4978.39,5723.18,13309.8,5040.98,10217.4,2084.86,6992.19,10397.95,4252.18,1524.67,1204.4,5434.74,6744.47
29/12/2015,43653.97,43391.78,11698.43,447.7,617.55,3753.05,6978.12,23964.47,4701.36,10860.14,21661.33,8634.37,9670.4,1310.09,588.11,1452.95,898.36,483.07,648.41,5337.63,955.74,292.35,8883.01,460.79,6314.57,667.25,739.13,5315.58,21999.62,4569.36,1685.36,1966.31,18982.23,6292.44,6952.08,1283.78,3563.74,26079.48,2888.22,8274.69,2396.27002,1763.380005,12806.16016,589.43,32811.89,6847.74,1148.25,9822.85,3664.64,661.05,6841.31,1893.32,1014.09,1689.94,627.14,45996.54,875.4,8873.96,5004.26,5727.14,13245.75,5107.94,10306.6,2116.26,6930.6,10398.33,4296.16,1534.59,1202.43,5429.36,6794.75
30/12/2015,43349.96,43012.37,11675.18,446.19,610.97,3734.02,7002.05,23920.65,4677.14,10743.01,21418.37,8596.07,9641.9,1319.96,594.35,1446.82,898.99,485.99,648.96,5317.67,956.33,291.48,8818.09,460.9,6274.05,685.86,732.01,5366.45,21882.15,4593.01,1693.14,1961.31,19033.71,6319.39,6952.08,1288.02,3572.88,25960.03,2885.51,8279.99,2396.939941,1761.359985,12889.83008,594.8,32825.03,6870.63,1153.71,9799.79,3680.21,661.15,6856.61,1859.15,1014.17,1689.63,631.02,45900.83,868.4,8868.85,4989.91,5723.18,13142.29,5065.85,10225.8,2121.58,6906.58,10435.67,4276.14,1527.96,1204.98,5444.39,6981.01
31/12/2015,43349.96,42977.5,11675.18,441.82,631.35,3700.3,7002.05,23920.65,4637.06,10743.01,21418.37,8596.07,9544.2,1319.96,594.35,1446.82,898.99,485.99,648.96,5313.17,956.33,292.35,8818.09,460.9,6242.32,685.86,717.27,5344.56,21914.4,4593.01,1692.51,1961.31,19033.71,6324.26,6952.08,1288.02,3539.18,26117.54,2882.73,8338.06,2396.939941,1761.359985,12664.88965,595.57,32816.31,6894.5,1153.71,9848.59,3680.21,658.99,6791.68,1859.15,1014.17,1689.63,644.1,45797.3,865.5,8925.71,5042.16,5734.68,13009.95,5007.41,10143.4,2136.32,6911.76,10429.36,4307.26,1528.74,1215.89,5406.22,7006.01
1/1/2016,43349.96,42977.5,11675.18,441.82,631.35,3700.3,7002.05,23920.65,4637.06,10743.01,21418.37,8596.07,9544.2,1319.96,594.35,1446.82,898.99,485.99,648.96,5313.17,956.33,292.35,8818.09,460.9,6242.32,685.86,717.27,5344.56,21914.4,4593.01,1692.51,1961.31,19033.71,6324.26,6952.08,1288.02,3539.18,26160.9,2882.73,8338.06,2396.939941,1761.359985,12664.88965,595.57,33228.95,6894.5,1153.71,9848.59,3680.21,658.99,6791.68,1859.15,1014.17,1689.63,644.1,45797.3,865.5,8925.71,5042.16,5734.68,13009.95,5007.41,10143.4,2117.5,6952.22,10313.74,4271.57,1540.9,1215.89,5412.88,7089.06
4/1/2016,42141.04,42113.7,11517.62,431.7,621.12,3642.79,6907.45,23632.57,4522.45,10283.44,20733.81,8374.93,9313.2,1327.74,595.82,1394.39,891.75,485.46,640.84,5231.14,938.23,289.67,8656.31,457.21,6093.43,685.86,705.18,5322.79,21327.12,4525.92,1653.37,1918.76,18450.98,6324.26,6833.42,1263.41,3296.26,25623.35,2835.97,8110.98,2348.310059,1734.560059,11626.04004,589.91,33009.13,6867.62,1129.71,9793.09,3621.24,658.92,6704.91,1804.42,998.12,1667.84,640.18,44459.75,827.5,8888.04,5089.89,5734.68,12927.15,4903.09,10001.6,2100.13,6788.13,10041.7,4215.58,1524.1,1213.11,5421.2,6982.25
5/1/2016,42419.32,42041.68,11527.22,435,617.59,3653.18,6869.09,23861.39,4537.63,10310.1,20983.24,8390.51,9335.2,1317.74,596.33,1387.03,897.11,487.36,629.62,5215.44,941.07,291.48,8701.46,457.36,6137.24,682.31,706.88,5239.25,21188.72,4557.82,1665.7,1930.53,18374,6278.1,6835.13,1253.34,3287.71,25580.34,2834.23,7998.98,2362.72998,1754.130005,11468.05957,583.62,32983.47,6845.3,1142.4,9697.08,3626.13,658.66,6736.1,1792.01,1012.86,1661.78,634.97,44673.09,835.3,8837.81,5141.03,5721.49,12920.14,4891.43,10028.1,2113.12,6743.16,9959.67,4283.55,1531.42,1210.03,5417.09,7021.42
6/1/2016,41773.14,41691.19,11423.33,428.76,617.59,3613.69,6805.36,24000.54,4480.47,10214.02,20422.39,8390.51,9197.4,1321.71,603.21,1387.03,895.6,488.99,620.61,5164.26,936.17,291.48,8613.42,457.7,6073.38,678.03,711.98,5178.01,20980.81,4608.98,1667.97,1925.43,18191.32,6262.52,6813.9,1260.04,3361.84,25406.33,2804.27,7990.39,2362.72998,1748.569946,11724.87988,589.97,32968.26,6817.65,1129.32,9613.15,3614.97,658.66,6687.16,1792.01,1003.49,1661.78,634.92,44150.46,816.2,8842.12,5176.11,5726.77,12726.8,4835.77,9868.3,2114,6517.71,10070.89,4269.94,1523.41,1209.75,5390.52,6922.71
7/1/2016,40694.72,40661.57,11390.37,420.76,590.75,3550.71,6762.25,23595.1,4403.58,9979.85,20189.48,8201.1,9059.3,1310.32,593.89,1357.12,884.5,483.37,603.92,5141.24,916.09,291.48,8449.86,452.4,5954.08,678.03,714.96,5068.75,20333.34,4530.45,1655.13,1904.33,17767.34,6213.39,6618.88,1224.83,3125,24851.83,2729.91,7852.06,2297.629883,1748.569946,10760.26953,582.3,32682.5,6775.27,1105.73,9454.62,3557.77,658.66,6563.78,1745.46,985.4,1649.99,634.92,43186.36,794.4,8856.09,5171.78,5726.77,12448.21,4689.43,9650.4,2117.43,6225.22,9767.22,4134.97,1493.97,1201.62,5365.15,6922.71
8/1/2016,40612.21,40265.37,11305.52,410.82,585.98,3493.98,6707.1,23956.19,4333.76,9849.34,19869.49,8233.42,8909.2,1310.04,595.01,1348.76,886.9,486.99,601.12,5125.59,924.04,294.99,8257.28,457,5912.44,678.03,706.13,5049.41,20453.71,4546.29,1657.61,1917.62,17697.96,6158.11,6575.43,1244.18,3186.41,24934.33,2751.23,7893.97,2221.090088,1748.569946,10888.91016,575.96,32534.85,6726.28,1098.32,9328.2,3559.16,658.66,6566.45,1725.14,969.75,1635.94,633.12,43253.3,787.4,8836.93,5165.5,5656.67,12445.45,4643.63,9528.8,2112.42,6090.86,9673.9,4141.49,1487.15,1192.73,5365.16,6782.35
11/1/2016,39950.49,40706.89,10955.95,411.31,581.68,3494.14,6610.47,23900.68,4312.74,9825.07,19756.14,8285.1,8886.1,1284.83,596.09,1348.64,888.31,486.97,591.52,5046.5,918.64,295.42,8213.52,454.27,5871.83,662.13,710.49,4990.69,19888.5,4465.48,1637.59,1894.84,17697.96,6102.83,6288.26,1234.5,3016.7,24825.04,2708.85,7788.42,2200.98999,1682.540039,10212.45996,573.72,32320.05,6650.32,1098.32,9152.27,3543.36,656.61,6554.26,1703.78,955.72,1633.01,625.28,43482.54,782,8836.93,5200.51,5705.71,12319.25,4637.99,9527.7,2114.94,6176.91,9671.86,4085.53,1492.8,1199.36,5337.44,6634.98
12/1/2016,39513.83,41022.74,10656.59,416.41,594.26,3518.44,6568.07,24302.45,4378.75,9985.43,19970.1,8362.41,8915.4,1286.83,606.84,1351.26,893.79,486.51,589.13,5134.66,919.62,293.05,8332.04,454.33,5929.24,661.87,717.4,4982.15,19711.76,4512.53,1641.37,1890.86,17218.96,6112.35,6330.55,1255.3,3022.86,24682.03,2691.78,7828.09,2216.709961,1690.300049,10293.7002,582.39,32265.65,6534.35,1079.28,9157.32,3527.35,659.32,6629.07,1750.51,969.28,1629.15,625.03,43489.37,795.2,8828.91,5244.15,5693.49,12373.9,4685.92,9576.5,2117.58,6068.75,9477.09,4025.26,1502.6,1196.18,5289.34,6463.92
13/1/2016,38944.44,41008.78,10305.92,418.05,589.35,3528.1,6580.32,24330.34,4391.94,9960.96,20139.87,8412.73,8934.5,1286.07,602.19,1360.98,892.6,488.88,591.75,5147.18,914.73,296.77,8414.83,451.14,5960.97,681.1,725.09,5041.64,19934.88,4537.18,1642.54,1916.28,17715.63,6151.87,6494.13,1278.61,2949.6,24854.11,2696.5,7824.61,2204.050049,1684.780029,9978.820313,578.63,32154.17,6554.37,1096.68,9097.12,3531.58,660.16,6612.98,1772.48,966.42,1633.23,616.22,43422.42,809.3,8844.8,5297.56,5709.3,12170.41,4526.06,9374.2,2117.47,6038.03,9405.38,4020.22,1497.78,1201.56,5199.09,6205.23
14/1/2016,39500.11,41352.75,10666.32,413.38,573.92,3455.01,6413.48,24284.31,4312.89,9794.2,19803.41,8222.15,8787.7,1244.76,607.4,1339.47,891.06,485.81,577.33,5022.91,898.62,299.44,8305.47,451.44,5918.23,680.06,719.41,4964.08,19817.41,4513.18,1633.44,1900.01,17240.95,6109.29,6408.76,1263.29,3007.65,24772.97,2644.57,7784.35,2169.899902,1680.77002,10344.94043,569.17,31441.02,6446.2,1128.65,9108.86,3547.45,660.27,6454.55,1776.96,953.28,1605.41,605.33,42741.46,800.7,8852.28,5297.56,5705.35,12336.03,4615,9516.5,2121.67,5838.13,9185.12,3955.1,1454.4,1200.91,5112.52,5857.7
15/1/2016,38569.13,40847.7,10020.37,403.57,558.45,3384.2,6317.06,23882.92,4210.16,9545.27,19195.94,7992.03,8543.6,1221.59,602.49,1305.24,885.07,488,570.86,4832.93,881.12,299.44,8107.13,450.26,5804.1,659.93,710.62,4948.51,19520.77,4523.98,1628.55,1878.87,17147.11,6169.09,6449.5,1245.85,2900.97,24455.04,2630.76,7762.01,2113.159912,1608.359985,9997.919922,555.76,31001.49,6446.2,1103.26,9047.4,3486.34,664.49,6322.3,1734.87,919.08,1588.18,601.35,42105,777.2,8853.56,5300.64,5697.44,12073.46,4488.42,9299.6,2111.41,5520.41,8527.75,3787.4,1448.75,1195.86,4948.48,5760.19
18/1/2016,37937.27,40604.79,9757.12,401.99,543.13,3339.75,6018.98,23179.43,4189.57,9521.85,18686.86,7939.4,8469.3,1228.77,595.3,1306.02,884.33,483.67,563.22,4653.56,867.85,303.23,8099.08,446.11,5779.92,657.9,710.4,4911.85,19237.45,4481.28,1622.64,1878.45,16955.57,6101.44,6335.09,1245.05,2913.84,24188.37,2593,7811.18,2070.77002,1622.430054,10155.95996,541.18,30628.4,6324.61,1078.69,9036.96,3474.04,662.69,6279.71,1679.22,920.15,1576.47,589.86,42093.4,774.6,8868.67,5272.13,5690.14,11942.17,4488.42,9299.6,2101.77,5525.12,8516.82,3794.98,1456.3,1196.27,4981.57,5941.19
19/1/2016,38057.02,40809.25,9801.27,407.68,558.25,3382.48,6181.19,23214.77,4272.26,9664.21,18880.52,8087.46,8554.9,1262.21,594.17,1332.17,880.13,483.67,579.44,4679.01,873.98,303.23,8223.76,445.8,5876.8,649,710.73,4955.1,19635.81,4491.74,1629.22,1889.64,17048.37,6124.2,6357.05,1266.01,3007.74,24479.84,2638.47,7770.79,2114.47998,1645.560059,10501.79004,550.29,31092.61,6283.24,1100.3,8892.26,3479.4,663.92,6366.33,1692.52,932.09,1593.48,586.26,42872.39,792.8,8887.85,5273.4,5656.68,12002.24,4476.95,9301.7,2110.52,5746.4,8986.5,3889.24,1464.16,1175.76,4981.58,6097.45
20/1/2016,37645.48,40844.41,9401.06,395.72,526.44,3285.15,6062.97,22753.21,4124.95,9391.64,17967.91,7848.81,8281.4,1230.69,590.85,1290.95,875.15,481.67,552.32,4559.11,855.92,308.45,7966.34,443.16,5673.58,650.13,696.04,4896.91,18886.3,4427.98,1618.83,1845.45,16416.19,6113.72,6259.61,1248.98,2976.69,24062.04,2559.77,7699.12,2043.400024,1630.390015,10366.84961,544.24,30766.01,6261.18,1109.33,8878.15,3455.74,667.31,6159.83,1674.57,901.06,1585.73,580.44,41610.78,771.4,8877.99,5273.31,5607.99,11843.11,4471.69,9156.8,2097.93,5459.84,8689.37,3767.64,1433.58,1168.43,4890.65,5776.59
21/1/2016,37717.11,41166.88,9819.61,406.49,523.01,3355.89,6258.18,22908.99,4206.4,9574.16,18723.22,7972.03,8444.2,1244.68,589.53,1312.6,864,479.98,565.82,4683,859.87,303.23,8035.06,441.77,5773.79,656.68,685.68,4917.65,18552.77,4414.13,1600.92,1840.53,16017.26,6080.9,6084.28,1245.61,2880.48,23962.21,2532.7,7664.01,2081.76001,1677.189941,9975.969727,538.53,30751.8,6349.71,1124.79,8882.76,3474.68,663.07,6255.35,1683.81,927.56,1591.75,574.18,41543.66,774.4,8862.43,5295.24,5600.96,12035.86,4472.06,9226.6,2097.39,5463.6,8584.01,3736.95,1439.99,1165.49,4867,5713.35
22/1/2016,38031.22,41621.31,10329.9,419.28,534.34,3450.99,6382.31,23357.24,4336.69,9764.88,19028.42,8195.95,8722.9,1292.05,594.25,1361.36,874.54,480.62,590.63,4833.7,886.77,303.24,8271.11,444.46,5900.01,659.5,702.44,4969.56,19080.51,4456.74,1625.21,1879.43,16958.53,6121.61,6208.05,1268.03,2916.56,24435.66,2577.09,7756.18,2138.899902,1717.97998,10111.57031,539.37,30949.02,6382.24,1151.62,9034.26,3531.56,663.07,6356.18,1727.22,951.29,1604.2,576.52,42952.57,796.9,8868.44,5250.61,5600.96,12389.58,4591.18,9426.9,2132.44,5611.65,8981.61,3839.05,1463.94,1158.03,4941.75,5893.54
25/1/2016,38031.22,41476.35,10396.39,418.07,534.72,3436.15,6257.5,23234.03,4311.33,9736.15,18641.47,8175.01,8567.7,1263.95,589.85,1354.41,877.79,481.09,584.6,4847.37,883.85,303.69,8253.34,443.91,5877,658.99,705.39,5057.07,19340.14,4505.79,1625.21,1893.43,17110.91,6175.24,6434.08,1267.7,2938.52,24485.95,2582.64,7894.15,2138.889893,1716.560059,10192.53027,562.19,31065.13,6354.83,1139.32,9058.14,3532.4,659.63,6327.06,1729.62,960.88,1597.47,576.87,42413.33,785.7,8865.63,5298.11,5600.45,12143.16,4518.49,9263,2139.83,5610.45,8848.86,3814.85,1452.93,1150.48,4965.81,5893.54
